time,Vs,Vo
2.893,2.133789,-0.917969
2.894,2.109375,-0.927734
2.895,2.094727,-0.942383
2.896,2.06543,-0.952149
2.897,2.045899,-0.957031
2.898,2.021485,-0.966797
2.899,2.006836,-0.976563
2.9,1.982422,-0.986328
2.901,1.962891,-0.991211
2.902,1.938477,-0.996094
2.903,1.923828,-1.000977
2.904,1.904297,-0.996094
2.905,1.879883,-0.996094
2.906,1.860352,-1.000977
2.907,1.840821,-1.000977
2.908,1.821289,-0.996094
2.909,1.806641,-0.996094
2.91,1.782227,-0.996094
2.911,1.767578,-0.986328
2.912,1.748047,-0.981445
2.913,1.728516,-0.97168
2.914,1.708985,-0.961914
2.915,1.694336,-0.952149
2.916,1.674805,-0.942383
2.917,1.660156,-0.927734
2.918,1.645508,-0.917969
2.919,1.625977,-0.90332
2.92,1.611328,-0.883789
2.921,1.59668,-0.869141
2.922,1.577149,-0.844727
2.923,1.5625,-0.834961
2.924,1.542969,-0.805664
2.925,1.52832,-0.776367
2.926,1.518555,-0.742188
2.927,1.503906,-0.693359
2.928,1.489258,-0.610352
2.929,1.47461,-0.405273
2.93,1.455078,-0.15625
2.931,1.445313,0.102539
2.932,1.425781,0.341797
2.933,1.416016,0.59082
2.934,1.401367,0.839844
2.935,1.391602,1.083984
2.936,1.37207,1.323242
2.937,1.362305,1.5625
2.938,1.347656,1.782227
2.939,1.337891,1.953125
2.94,1.347656,2.03125
2.941,1.386719,2.094727
2.942,1.450195,2.172852
2.943,1.52832,2.265625
2.944,1.621094,2.373047
2.945,1.723633,2.475586
2.946,1.831055,2.592774
2.947,1.94336,2.705078
2.948,2.055664,2.817383
2.949,2.172852,2.929688
2.95,2.280274,3.041992
2.951,2.387696,3.139649
2.952,2.480469,3.237305
2.953,2.573242,3.320313
2.954,2.651367,3.398438
2.955,2.72461,3.461914
2.956,2.783203,3.50586
2.957,2.832032,3.559571
2.958,2.871094,3.588868
2.959,2.905274,3.603516
2.96,2.919922,3.608399
2.961,2.924805,3.598633
2.962,2.915039,3.569336
2.963,2.900391,3.520508
2.964,2.871094,3.432618
2.965,2.84668,3.300782
2.966,2.8125,3.164063
2.967,2.788086,3.007813
2.968,2.753907,2.827149
2.969,2.729492,2.646485
2.97,2.695313,2.460938
2.971,2.670899,2.260742
2.972,2.641602,2.060547
2.973,2.617188,1.845703
2.974,2.587891,1.601563
2.975,2.563477,1.376953
2.976,2.539063,1.12793
2.977,2.509766,0.883789
2.978,2.480469,0.639649
2.979,2.460938,0.385742
2.98,2.436524,0.141602
2.981,2.41211,-0.107422
2.982,2.382813,-0.361328
2.983,2.358399,-0.581055
2.984,2.338867,-0.683594
2.985,2.309571,-0.727539
2.986,2.290039,-0.766602
2.987,2.265625,-0.795899
2.988,2.246094,-0.820313
2.989,2.22168,-0.844727
2.99,2.202149,-0.864258
2.991,2.177735,-0.883789
2.992,2.153321,-0.898438
2.993,2.128906,-0.913086
2.994,2.109375,-0.927734
2.995,2.089844,-0.9375
2.996,2.06543,-0.952149
2.997,2.045899,-0.957031
2.998,2.026367,-0.966797
2.999,2.006836,-0.976563
3,1.982422,-0.981445
3.001,1.962891,-0.986328
3.002,1.938477,-0.996094
3.003,1.923828,-1.000977
3.004,1.899414,-1.000977
3.005,1.884766,-1.010742
3.006,1.860352,-1.000977
3.007,1.845703,-1.005859
3.008,1.821289,-0.996094
3.009,1.801758,-0.996094
3.01,1.782227,-0.991211
3.011,1.767578,-0.986328
3.012,1.743164,-0.976563
3.013,1.728516,-0.981445
3.014,1.708985,-0.961914
3.015,1.694336,-0.957031
3.016,1.674805,-0.9375
3.017,1.660156,-0.932617
3.018,1.640625,-0.913086
3.019,1.625977,-0.90332
3.02,1.606445,-0.883789
3.021,1.59668,-0.869141
3.022,1.577149,-0.849609
3.023,1.567383,-0.830078
3.024,1.547852,-0.800781
3.025,1.533203,-0.776367
3.026,1.513672,-0.742188
3.027,1.499024,-0.698242
3.028,1.484375,-0.610352
3.029,1.469727,-0.405273
3.03,1.455078,-0.151367
3.031,1.445313,0.102539
3.032,1.430664,0.341797
3.033,1.416016,0.59082
3.034,1.401367,0.844727
3.035,1.386719,1.079102
3.036,1.37207,1.328125
3.037,1.362305,1.5625
3.038,1.347656,1.782227
3.039,1.337891,1.958008
3.04,1.352539,2.026367
3.041,1.391602,2.094727
3.042,1.445313,2.172852
3.043,1.52832,2.270508
3.044,1.621094,2.363281
3.045,1.71875,2.475586
3.046,1.831055,2.587891
3.047,1.94336,2.709961
3.048,2.060547,2.822266
3.049,2.172852,2.929688
3.05,2.280274,3.03711
3.051,2.382813,3.144532
3.052,2.480469,3.237305
3.053,2.573242,3.320313
3.054,2.65625,3.383789
3.055,2.719727,3.466797
3.056,2.788086,3.515625
3.057,2.832032,3.559571
3.058,2.875977,3.588868
3.059,2.900391,3.608399
3.06,2.919922,3.608399
3.061,2.924805,3.598633
3.062,2.919922,3.564453
3.063,2.895508,3.510743
3.064,2.875977,3.427735
3.065,2.841797,3.295899
3.066,2.817383,3.164063
3.067,2.783203,3.00293
3.068,2.758789,2.836914
3.069,2.72461,2.651367
3.07,2.700196,2.460938
3.071,2.666016,2.25586
3.072,2.646485,2.060547
3.073,2.617188,1.831055
3.074,2.592774,1.606445
3.075,2.563477,1.376953
3.076,2.539063,1.123047
3.077,2.514649,0.883789
3.078,2.485352,0.639649
3.079,2.456055,0.395508
3.08,2.436524,0.146484
3.081,2.407227,-0.097656
3.082,2.387696,-0.361328
3.083,2.363281,-0.581055
3.084,2.338867,-0.683594
3.085,2.314453,-0.732422
3.086,2.294922,-0.771484
3.087,2.265625,-0.795899
3.088,2.246094,-0.820313
3.089,2.22168,-0.839844
3.09,2.202149,-0.864258
3.091,2.177735,-0.883789
3.092,2.158203,-0.90332
3.093,2.133789,-0.913086
3.094,2.109375,-0.927734
3.095,2.084961,-0.932617
3.096,2.06543,-0.947266
3.097,2.041016,-0.961914
3.098,2.026367,-0.981445
3.099,2.001953,-0.976563
3.1,1.982422,-0.986328
3.101,1.958008,-0.991211
3.102,1.94336,-0.996094
3.103,1.923828,-0.996094
3.104,1.899414,-0.996094
3.105,1.879883,-1.000977
3.106,1.860352,-1.000977
3.107,1.845703,-1.005859
3.108,1.821289,-1.000977
3.109,1.806641,-0.996094
3.11,1.782227,-0.991211
3.111,1.767578,-0.986328
3.112,1.748047,-0.976563
3.113,1.728516,-0.97168
3.114,1.713867,-0.952149
3.115,1.694336,-0.952149
3.116,1.679688,-0.942383
3.117,1.660156,-0.932617
3.118,1.645508,-0.913086
3.119,1.625977,-0.90332
3.12,1.606445,-0.883789
3.121,1.59668,-0.869141
3.122,1.577149,-0.849609
3.123,1.5625,-0.830078
3.124,1.542969,-0.800781
3.125,1.533203,-0.776367
3.126,1.513672,-0.737305
3.127,1.503906,-0.698242
3.128,1.484375,-0.605469
3.129,1.469727,-0.405273
3.13,1.455078,-0.15625
3.131,1.44043,0.092773
3.132,1.425781,0.341797
3.133,1.416016,0.59082
3.134,1.401367,0.844727
3.135,1.386719,1.083984
3.136,1.37207,1.328125
3.137,1.357422,1.552735
3.138,1.347656,1.791992
3.139,1.337891,1.953125
3.14,1.352539,2.026367
3.141,1.386719,2.094727
3.142,1.455078,2.172852
3.143,1.52832,2.265625
3.144,1.621094,2.368164
3.145,1.723633,2.475586
3.146,1.835938,2.597657
3.147,1.94336,2.705078
3.148,2.060547,2.817383
3.149,2.172852,2.929688
3.15,2.280274,3.03711
3.151,2.382813,3.144532
3.152,2.485352,3.237305
3.153,2.573242,3.320313
3.154,2.651367,3.398438
3.155,2.719727,3.452149
3.156,2.783203,3.515625
3.157,2.832032,3.559571
3.158,2.875977,3.588868
3.159,2.900391,3.608399
3.16,2.919922,3.608399
3.161,2.919922,3.598633
3.162,2.919922,3.564453
3.163,2.895508,3.510743
3.164,2.875977,3.422852
3.165,2.841797,3.310547
3.166,2.8125,3.164063
3.167,2.783203,3.007813
3.168,2.753907,2.832032
3.169,2.72461,2.651367
3.17,2.700196,2.465821
3.171,2.670899,2.260742
3.172,2.646485,2.055664
3.173,2.617188,1.835938
3.174,2.587891,1.59668
3.175,2.563477,1.367188
3.176,2.53418,1.118164
3.177,2.514649,0.883789
3.178,2.485352,0.654297
3.179,2.460938,0.390625
3.18,2.431641,0.146484
3.181,2.41211,-0.107422
3.182,2.382813,-0.356445
3.183,2.363281,-0.581055
3.184,2.338867,-0.683594
3.185,2.314453,-0.737305
3.186,2.290039,-0.766602
3.187,2.270508,-0.810547
3.188,2.241211,-0.820313
3.189,2.22168,-0.849609
3.19,2.197266,-0.864258
3.191,2.177735,-0.883789
3.192,2.153321,-0.898438
3.193,2.133789,-0.913086
3.194,2.109375,-0.927734
3.195,2.089844,-0.942383
3.196,2.070313,-0.952149
3.197,2.050781,-0.961914
3.198,2.021485,-0.966797
3.199,2.001953,-0.976563
3.2,1.982422,-0.981445
3.201,1.962891,-0.991211
3.202,1.938477,-0.996094
3.203,1.918946,-1.000977
3.204,1.904297,-1.000977
3.205,1.879883,-0.996094
3.206,1.865235,-1.000977
3.207,1.840821,-0.996094
3.208,1.821289,-1.000977
3.209,1.801758,-0.991211
3.21,1.78711,-0.991211
3.211,1.762695,-0.981445
3.212,1.748047,-0.981445
3.213,1.728516,-0.966797
3.214,1.713867,-0.966797
3.215,1.694336,-0.952149
3.216,1.679688,-0.942383
3.217,1.655274,-0.927734
3.218,1.645508,-0.913086
3.219,1.625977,-0.898438
3.22,1.611328,-0.888672
3.221,1.591797,-0.878906
3.222,1.582031,-0.849609
3.223,1.5625,-0.825195
3.224,1.542969,-0.805664
3.225,1.52832,-0.771484
3.226,1.513672,-0.742188
3.227,1.499024,-0.698242
3.228,1.484375,-0.605469
3.229,1.469727,-0.415039
3.23,1.455078,-0.161133
3.231,1.445313,0.087891
3.232,1.425781,0.34668
3.233,1.416016,0.585938
3.234,1.401367,0.839844
3.235,1.386719,1.079102
3.236,1.37207,1.323242
3.237,1.362305,1.557617
3.238,1.347656,1.78711
3.239,1.337891,1.933594
3.24,1.352539,2.03125
3.241,1.386719,2.094727
3.242,1.450195,2.177735
3.243,1.52832,2.265625
3.244,1.625977,2.368164
3.245,1.723633,2.475586
3.246,1.831055,2.587891
3.247,1.94336,2.700196
3.248,2.055664,2.817383
3.249,2.167969,2.934571
3.25,2.280274,3.041992
3.251,2.382813,3.139649
3.252,2.480469,3.232422
3.253,2.573242,3.320313
3.254,2.65625,3.398438
3.255,2.72461,3.461914
3.256,2.783203,3.510743
3.257,2.832032,3.559571
3.258,2.875977,3.583985
3.259,2.900391,3.603516
3.26,2.919922,3.608399
3.261,2.924805,3.598633
3.262,2.919922,3.554688
3.263,2.900391,3.515625
3.264,2.875977,3.427735
3.265,2.84668,3.305664
3.266,2.8125,3.15918
3.267,2.783203,3.00293
3.268,2.758789,2.836914
3.269,2.729492,2.651367
3.27,2.700196,2.470703
3.271,2.670899,2.25586
3.272,2.641602,2.055664
3.273,2.617188,1.831055
3.274,2.587891,1.611328
3.275,2.56836,1.37207
3.276,2.539063,1.132813
3.277,2.509766,0.878906
3.278,2.480469,0.634766
3.279,2.460938,0.390625
3.28,2.431641,0.146484
3.281,2.41211,-0.107422
3.282,2.382813,-0.356445
3.283,2.363281,-0.576172
3.284,2.333985,-0.683594
3.285,2.314453,-0.732422
3.286,2.290039,-0.771484
3.287,2.265625,-0.800781
3.288,2.246094,-0.825195
3.289,2.22168,-0.844727
3.29,2.197266,-0.864258
3.291,2.177735,-0.878906
3.292,2.148438,-0.898438
3.293,2.128906,-0.913086
3.294,2.109375,-0.932617
3.295,2.084961,-0.942383
3.296,2.070313,-0.952149
3.297,2.045899,-0.97168
3.298,2.026367,-0.97168
3.299,2.001953,-0.976563
3.3,1.982422,-0.986328
3.301,1.962891,-0.991211
3.302,1.94336,-0.996094
3.303,1.918946,-1.000977
3.304,1.904297,-1.005859
3.305,1.884766,-1.005859
3.306,1.865235,-1.000977
3.307,1.840821,-1.000977
3.308,1.821289,-1.000977
3.309,1.801758,-0.996094
3.31,1.782227,-0.991211
3.311,1.762695,-0.986328
3.312,1.748047,-0.976563
3.313,1.728516,-0.97168
3.314,1.708985,-0.966797
3.315,1.694336,-0.952149
3.316,1.674805,-0.942383
3.317,1.660156,-0.922852
3.318,1.640625,-0.917969
3.319,1.625977,-0.90332
3.32,1.616211,-0.883789
3.321,1.586914,-0.864258
3.322,1.582031,-0.849609
3.323,1.5625,-0.825195
3.324,1.547852,-0.800781
3.325,1.52832,-0.776367
3.326,1.513672,-0.742188
3.327,1.499024,-0.693359
3.328,1.484375,-0.615234
3.329,1.469727,-0.400391
3.33,1.459961,-0.161133
3.331,1.44043,0.092773
3.332,1.430664,0.341797
3.333,1.416016,0.59082
3.334,1.401367,0.839844
3.335,1.386719,1.083984
3.336,1.376953,1.323242
3.337,1.357422,1.5625
3.338,1.347656,1.78711
3.339,1.337891,1.953125
3.34,1.352539,2.03125
3.341,1.386719,2.09961
3.342,1.445313,2.177735
3.343,1.523438,2.270508
3.344,1.621094,2.363281
3.345,1.723633,2.470703
3.346,1.831055,2.592774
3.347,1.948242,2.705078
3.348,2.055664,2.822266
3.349,2.167969,2.929688
3.35,2.280274,3.041992
3.351,2.382813,3.139649
3.352,2.480469,3.237305
3.353,2.573242,3.320313
3.354,2.651367,3.388672
3.355,2.72461,3.466797
3.356,2.783203,3.515625
3.357,2.836914,3.559571
3.358,2.875977,3.588868
3.359,2.905274,3.608399
3.36,2.919922,3.613282
3.361,2.924805,3.59375
3.362,2.915039,3.554688
3.363,2.900391,3.520508
3.364,2.875977,3.422852
3.365,2.841797,3.305664
3.366,2.817383,3.164063
3.367,2.783203,3.007813
3.368,2.758789,2.832032
3.369,2.72461,2.65625
3.37,2.700196,2.456055
3.371,2.670899,2.260742
3.372,2.646485,2.050781
3.373,2.617188,1.831055
3.374,2.592774,1.59668
3.375,2.563477,1.37207
3.376,2.539063,1.12793
3.377,2.509766,0.888672
3.378,2.485352,0.639649
3.379,2.456055,0.395508
3.38,2.436524,0.136719
3.381,2.407227,-0.107422
3.382,2.387696,-0.361328
3.383,2.358399,-0.571289
3.384,2.333985,-0.683594
3.385,2.314453,-0.732422
3.386,2.290039,-0.771484
3.387,2.270508,-0.795899
3.388,2.246094,-0.820313
3.389,2.22168,-0.854492
3.39,2.197266,-0.859375
3.391,2.177735,-0.883789
3.392,2.153321,-0.898438
3.393,2.133789,-0.913086
3.394,2.109375,-0.927734
3.395,2.089844,-0.947266
3.396,2.06543,-0.952149
3.397,2.050781,-0.957031
3.398,2.021485,-0.97168
3.399,2.006836,-0.976563
3.4,1.982422,-0.986328
3.401,1.967774,-0.991211
3.402,1.938477,-0.996094
3.403,1.923828,-0.996094
3.404,1.899414,-1.000977
3.405,1.879883,-1.000977
3.406,1.860352,-1.000977
3.407,1.840821,-1.000977
3.408,1.826172,-0.996094
3.409,1.801758,-0.996094
3.41,1.78711,-0.991211
3.411,1.767578,-0.986328
3.412,1.748047,-0.981445
3.413,1.728516,-0.97168
3.414,1.713867,-0.961914
3.415,1.694336,-0.952149
3.416,1.679688,-0.942383
3.417,1.660156,-0.927734
3.418,1.645508,-0.917969
3.419,1.625977,-0.898438
3.42,1.611328,-0.883789
3.421,1.591797,-0.864258
3.422,1.577149,-0.849609
3.423,1.5625,-0.830078
3.424,1.547852,-0.800781
3.425,1.533203,-0.776367
3.426,1.513672,-0.737305
3.427,1.503906,-0.698242
3.428,1.484375,-0.605469
3.429,1.47461,-0.410156
3.43,1.455078,-0.161133
3.431,1.445313,0.083008
3.432,1.430664,0.34668
3.433,1.416016,0.581055
3.434,1.396485,0.839844
3.435,1.386719,1.083984
3.436,1.37207,1.323242
3.437,1.362305,1.557617
3.438,1.347656,1.78711
3.439,1.342774,1.938477
3.44,1.347656,2.026367
3.441,1.386719,2.09961
3.442,1.450195,2.177735
3.443,1.52832,2.265625
3.444,1.621094,2.368164
3.445,1.723633,2.475586
3.446,1.831055,2.583008
3.447,1.94336,2.705078
3.448,2.060547,2.817383
3.449,2.167969,2.934571
3.45,2.285156,3.03711
3.451,2.382813,3.139649
3.452,2.485352,3.232422
3.453,2.573242,3.320313
3.454,2.651367,3.393555
3.455,2.719727,3.461914
3.456,2.783203,3.520508
3.457,2.832032,3.554688
3.458,2.875977,3.583985
3.459,2.900391,3.603516
3.46,2.915039,3.613282
3.461,2.924805,3.59375
3.462,2.919922,3.564453
3.463,2.895508,3.510743
3.464,2.871094,3.427735
3.465,2.841797,3.305664
3.466,2.8125,3.164063
3.467,2.783203,3.007813
3.468,2.758789,2.832032
3.469,2.72461,2.65625
3.47,2.700196,2.460938
3.471,2.670899,2.270508
3.472,2.646485,2.045899
3.473,2.617188,1.831055
3.474,2.592774,1.601563
3.475,2.558594,1.367188
3.476,2.539063,1.12793
3.477,2.509766,0.888672
3.478,2.485352,0.634766
3.479,2.456055,0.395508
3.48,2.436524,0.151367
3.481,2.407227,-0.107422
3.482,2.387696,-0.361328
3.483,2.358399,-0.581055
3.484,2.338867,-0.688477
3.485,2.309571,-0.732422
3.486,2.294922,-0.771484
3.487,2.260742,-0.795899
3.488,2.246094,-0.825195
3.489,2.22168,-0.844727
3.49,2.202149,-0.864258
3.491,2.172852,-0.883789
3.492,2.158203,-0.898438
3.493,2.128906,-0.913086
3.494,2.109375,-0.927734
3.495,2.089844,-0.9375
3.496,2.070313,-0.952149
3.497,2.045899,-0.966797
3.498,2.026367,-0.97168
3.499,2.001953,-0.976563
3.5,1.982422,-0.986328
3.501,1.958008,-0.986328
3.502,1.94336,-0.996094
3.503,1.918946,-1.000977
3.504,1.904297,-1.000977
3.505,1.879883,-1.000977
3.506,1.860352,-1.005859
3.507,1.840821,-1.000977
3.508,1.821289,-1.000977
3.509,1.801758,-0.996094
3.51,1.78711,-0.996094
3.511,1.762695,-0.986328
3.512,1.748047,-0.976563
3.513,1.728516,-0.97168
3.514,1.713867,-0.966797
3.515,1.694336,-0.957031
3.516,1.674805,-0.942383
3.517,1.655274,-0.927734
3.518,1.640625,-0.917969
3.519,1.625977,-0.90332
3.52,1.606445,-0.883789
3.521,1.591797,-0.869141
3.522,1.572266,-0.854492
3.523,1.5625,-0.830078
3.524,1.542969,-0.800781
3.525,1.538086,-0.78125
3.526,1.513672,-0.742188
3.527,1.503906,-0.693359
3.528,1.484375,-0.610352
3.529,1.469727,-0.405273
3.53,1.455078,-0.15625
3.531,1.445313,0.073242
3.532,1.430664,0.341797
3.533,1.416016,0.585938
3.534,1.396485,0.839844
3.535,1.391602,1.083984
3.536,1.37207,1.323242
3.537,1.362305,1.552735
3.538,1.347656,1.78711
3.539,1.337891,1.953125
3.54,1.347656,2.021485
3.541,1.391602,2.094727
3.542,1.450195,2.172852
3.543,1.523438,2.265625
3.544,1.616211,2.358399
3.545,1.71875,2.480469
3.546,1.826172,2.587891
3.547,1.94336,2.709961
3.548,2.055664,2.8125
3.549,2.167969,2.929688
3.55,2.280274,3.03711
3.551,2.387696,3.144532
3.552,2.485352,3.232422
3.553,2.56836,3.320313
3.554,2.65625,3.393555
3.555,2.72461,3.461914
3.556,2.788086,3.515625
3.557,2.832032,3.559571
3.558,2.875977,3.583985
3.559,2.900391,3.608399
3.56,2.919922,3.608399
3.561,2.924805,3.603516
3.562,2.919922,3.564453
3.563,2.900391,3.500977
3.564,2.871094,3.432618
3.565,2.841797,3.305664
3.566,2.8125,3.164063
3.567,2.783203,3.00293
3.568,2.753907,2.836914
3.569,2.72461,2.65625
3.57,2.700196,2.460938
3.571,2.670899,2.265625
3.572,2.646485,2.050781
3.573,2.612305,1.835938
3.574,2.587891,1.601563
3.575,2.563477,1.362305
3.576,2.539063,1.118164
3.577,2.509766,0.888672
3.578,2.490235,0.634766
3.579,2.456055,0.390625
3.58,2.431641,0.136719
3.581,2.407227,-0.107422
3.582,2.387696,-0.361328
3.583,2.358399,-0.581055
3.584,2.338867,-0.688477
3.585,2.314453,-0.732422
3.586,2.290039,-0.771484
3.587,2.265625,-0.795899
3.588,2.246094,-0.825195
3.589,2.22168,-0.839844
3.59,2.202149,-0.864258
3.591,2.172852,-0.878906
3.592,2.153321,-0.898438
3.593,2.133789,-0.913086
3.594,2.109375,-0.927734
3.595,2.084961,-0.932617
3.596,2.06543,-0.952149
3.597,2.045899,-0.957031
3.598,2.026367,-0.976563
3.599,2.001953,-0.976563
3.6,1.982422,-0.986328
3.601,1.958008,-0.991211
3.602,1.94336,-0.996094
3.603,1.918946,-0.996094
3.604,1.904297,-1.000977
3.605,1.879883,-1.005859
3.606,1.865235,-1.005859
3.607,1.840821,-1.005859
3.608,1.821289,-1.000977
3.609,1.801758,-0.996094
3.61,1.782227,-0.991211
3.611,1.767578,-0.986328
3.612,1.748047,-0.981445
3.613,1.728516,-0.97168
3.614,1.713867,-0.966797
3.615,1.694336,-0.952149
3.616,1.674805,-0.9375
3.617,1.655274,-0.927734
3.618,1.640625,-0.922852
3.619,1.621094,-0.898438
3.62,1.611328,-0.888672
3.621,1.591797,-0.859375
3.622,1.577149,-0.849609
3.623,1.5625,-0.830078
3.624,1.547852,-0.805664
3.625,1.52832,-0.776367
3.626,1.513672,-0.742188
3.627,1.494141,-0.693359
3.628,1.489258,-0.610352
3.629,1.469727,-0.400391
3.63,1.459961,-0.161133
3.631,1.44043,0.092773
3.632,1.425781,0.34668
3.633,1.411133,0.605469
3.634,1.401367,0.834961
3.635,1.386719,1.079102
3.636,1.37207,1.323242
3.637,1.357422,1.557617
3.638,1.347656,1.78711
3.639,1.337891,1.953125
3.64,1.352539,2.026367
3.641,1.391602,2.094727
3.642,1.445313,2.177735
3.643,1.52832,2.270508
3.644,1.616211,2.368164
3.645,1.728516,2.475586
3.646,1.826172,2.583008
3.647,1.948242,2.700196
3.648,2.055664,2.817383
3.649,2.172852,2.934571
3.65,2.280274,3.041992
3.651,2.382813,3.139649
3.652,2.480469,3.232422
3.653,2.573242,3.310547
3.654,2.646485,3.393555
3.655,2.72461,3.447266
3.656,2.778321,3.520508
3.657,2.836914,3.554688
3.658,2.871094,3.588868
3.659,2.900391,3.603516
3.66,2.919922,3.608399
3.661,2.924805,3.59375
3.662,2.915039,3.569336
3.663,2.900391,3.510743
3.664,2.871094,3.432618
3.665,2.84668,3.305664
3.666,2.807617,3.164063
3.667,2.788086,3.00293
3.668,2.753907,2.832032
3.669,2.72461,2.651367
3.67,2.700196,2.465821
3.671,2.670899,2.260742
3.672,2.641602,2.055664
3.673,2.617188,1.831055
3.674,2.587891,1.606445
3.675,2.563477,1.367188
3.676,2.539063,1.132813
3.677,2.509766,0.883789
3.678,2.480469,0.634766
3.679,2.456055,0.385742
3.68,2.431641,0.141602
3.681,2.407227,-0.107422
3.682,2.382813,-0.366211
3.683,2.358399,-0.576172
3.684,2.338867,-0.688477
3.685,2.309571,-0.732422
3.686,2.290039,-0.771484
3.687,2.265625,-0.795899
3.688,2.246094,-0.820313
3.689,2.22168,-0.844727
3.69,2.202149,-0.864258
3.691,2.177735,-0.878906
3.692,2.153321,-0.898438
3.693,2.133789,-0.913086
3.694,2.109375,-0.927734
3.695,2.084961,-0.9375
3.696,2.070313,-0.952149
3.697,2.041016,-0.961914
3.698,2.026367,-0.97168
3.699,2.001953,-0.981445
3.7,1.982422,-0.986328
3.701,1.958008,-0.991211
3.702,1.938477,-0.991211
3.703,1.918946,-1.000977
3.704,1.899414,-1.000977
3.705,1.879883,-1.000977
3.706,1.860352,-1.000977
3.707,1.840821,-1.000977
3.708,1.826172,-0.996094
3.709,1.806641,-0.996094
3.71,1.782227,-0.991211
3.711,1.767578,-0.986328
3.712,1.748047,-0.976563
3.713,1.733399,-0.97168
3.714,1.708985,-0.961914
3.715,1.694336,-0.952149
3.716,1.674805,-0.9375
3.717,1.660156,-0.927734
3.718,1.640625,-0.913086
3.719,1.625977,-0.90332
3.72,1.606445,-0.883789
3.721,1.591797,-0.869141
3.722,1.577149,-0.844727
3.723,1.5625,-0.825195
3.724,1.542969,-0.805664
3.725,1.52832,-0.776367
3.726,1.513672,-0.74707
3.727,1.499024,-0.693359
3.728,1.489258,-0.615234
3.729,1.469727,-0.410156
3.73,1.459961,-0.161133
3.731,1.44043,0.092773
3.732,1.430664,0.341797
3.733,1.411133,0.585938
3.734,1.401367,0.839844
3.735,1.386719,1.088867
3.736,1.376953,1.323242
3.737,1.357422,1.557617
3.738,1.347656,1.78711
3.739,1.337891,1.953125
3.74,1.352539,2.021485
3.741,1.386719,2.094727
3.742,1.450195,2.172852
3.743,1.52832,2.265625
3.744,1.621094,2.368164
3.745,1.723633,2.480469
3.746,1.831055,2.587891
3.747,1.94336,2.709961
3.748,2.060547,2.822266
3.749,2.167969,2.929688
3.75,2.280274,3.03711
3.751,2.382813,3.139649
3.752,2.485352,3.232422
3.753,2.573242,3.310547
3.754,2.65625,3.398438
3.755,2.719727,3.452149
3.756,2.783203,3.500977
3.757,2.832032,3.554688
3.758,2.871094,3.588868
3.759,2.900391,3.603516
3.76,2.919922,3.608399
3.761,2.919922,3.603516
3.762,2.919922,3.564453
3.763,2.895508,3.496094
3.764,2.875977,3.427735
3.765,2.841797,3.305664
3.766,2.8125,3.164063
3.767,2.788086,3.00293
3.768,2.758789,2.832032
3.769,2.72461,2.651367
3.77,2.695313,2.456055
3.771,2.670899,2.25586
3.772,2.641602,2.045899
3.773,2.612305,1.835938
3.774,2.592774,1.601563
3.775,2.558594,1.37207
3.776,2.539063,1.12793
3.777,2.509766,0.878906
3.778,2.485352,0.639649
3.779,2.456055,0.400391
3.78,2.436524,0.136719
3.781,2.407227,-0.112305
3.782,2.382813,-0.366211
3.783,2.358399,-0.581055
3.784,2.338867,-0.683594
3.785,2.309571,-0.737305
3.786,2.290039,-0.771484
3.787,2.270508,-0.800781
3.788,2.241211,-0.834961
3.789,2.226563,-0.839844
3.79,2.202149,-0.864258
3.791,2.172852,-0.878906
3.792,2.153321,-0.898438
3.793,2.133789,-0.913086
3.794,2.114258,-0.927734
3.795,2.089844,-0.9375
3.796,2.070313,-0.961914
3.797,2.045899,-0.97168
3.798,2.026367,-0.97168
3.799,2.001953,-0.976563
3.8,1.982422,-0.986328
3.801,1.962891,-0.991211
3.802,1.94336,-0.996094
3.803,1.918946,-0.996094
3.804,1.899414,-0.996094
3.805,1.879883,-0.991211
3.806,1.860352,-1.000977
3.807,1.840821,-1.000977
3.808,1.821289,-1.000977
3.809,1.801758,-0.996094
3.81,1.78711,-0.991211
3.811,1.767578,-0.981445
3.812,1.748047,-0.976563
3.813,1.728516,-0.97168
3.814,1.713867,-0.966797
3.815,1.694336,-0.952149
3.816,1.679688,-0.942383
3.817,1.660156,-0.932617
3.818,1.645508,-0.917969
3.819,1.625977,-0.898438
3.82,1.611328,-0.883789
3.821,1.591797,-0.864258
3.822,1.577149,-0.849609
3.823,1.557617,-0.825195
3.824,1.547852,-0.805664
3.825,1.52832,-0.776367
3.826,1.518555,-0.742188
3.827,1.499024,-0.693359
3.828,1.489258,-0.615234
3.829,1.469727,-0.405273
3.83,1.455078,-0.161133
3.831,1.44043,0.092773
3.832,1.430664,0.336914
3.833,1.411133,0.585938
3.834,1.401367,0.839844
3.835,1.386719,1.079102
3.836,1.37207,1.323242
3.837,1.357422,1.557617
3.838,1.347656,1.78711
3.839,1.337891,1.953125
3.84,1.347656,2.026367
3.841,1.386719,2.094727
3.842,1.445313,2.172852
3.843,1.52832,2.265625
3.844,1.616211,2.368164
3.845,1.723633,2.470703
3.846,1.826172,2.587891
3.847,1.948242,2.700196
3.848,2.050781,2.817383
3.849,2.172852,2.929688
3.85,2.280274,3.041992
3.851,2.382813,3.144532
3.852,2.475586,3.232422
3.853,2.573242,3.325196
3.854,2.651367,3.393555
3.855,2.72461,3.457032
3.856,2.783203,3.525391
